,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,23,HOU,NBA,11:05,2,5,2,4,1,2,0,0,1,1,2,0,1,0,1,1,6,4.7
2014-15,24,PHI,NBA,45:22,9,19,6,12,7,10,12,13,3,9,10,5,7,4,10,6,27,25.1
2015-16,25,PHI,NBA,45:40,10,21,7,17,5,8,8,9,4,12,14,5,8,3,8,6,30,31.1
2016-17,26,PHI,NBA,45:58,10,21,6,12,8,13,8,9,7,11,13,4,5,5,6,6,26,25.8
2017-18,27,PHI,NBA,48:37,9,21,7,15,6,12,8,8,5,11,12,5,7,4,5,6,31,32.0
2018-19,28,TOT,NBA,44:44,10,20,5,13,5,11,7,7,4,9,10,4,6,4,5,6,28,23.0
2018-19,28,PHI,NBA,44:12,6,14,4,11,3,7,4,5,2,9,10,2,4,4,5,5,20,17.1
2018-19,28,MIN,NBA,44:44,10,20,5,13,5,11,7,7,4,9,10,4,6,3,3,6,28,23.0
2019-20,29,TOT,NBA,40:56,9,20,7,13,6,11,5,6,3,15,16,4,6,4,4,6,25,21.3
2019-20,29,MIN,NBA,39:59,8,20,6,13,6,11,5,6,3,11,11,4,6,3,4,6,24,21.3
2019-20,29,HOU,NBA,40:56,9,16,7,13,3,6,4,5,2,15,16,4,3,4,4,5,25,20.2
Career,,,,48:37,10,21,7,17,8,13,12,13,7,15,16,5,8,5,10,6,31,32.0
5 Seasons,,PHI,NBA,48:37,10,21,7,17,8,13,12,13,7,12,14,5,8,5,10,6,31,32.0
2 Seasons,,MIN,NBA,44:44,10,20,6,13,6,11,7,7,4,11,11,4,6,3,4,6,28,23.0
2 Seasons,,HOU,NBA,40:56,9,16,7,13,3,6,4,5,2,15,16,4,3,4,4,5,25,20.2
