Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,19,NYK,NBA,PG,78,9,1706,182,500,0.364,50,157,0.318,132,343,0.385,0.414,49,68,0.721,37,140,177,250,65,18,131,181,463
2018-19,20,NYK,NBA,PG,43,16,904,95,282,0.337,33,115,0.287,62,167,0.371,0.395,23,30,0.767,12,75,87,121,30,14,56,104,246
2019-20,21,NYK,NBA,PG,57,26,1187,131,333,0.393,44,137,0.321,87,196,0.444,0.459,51,59,0.864,23,98,121,172,54,16,71,142,357
Career,NA,,NBA,,178,51,3797,408,1115,0.366,127,409,0.311,281,706,0.398,0.423,123,157,0.783,72,313,385,543,149,48,258,427,1066
