Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,PHO,NBA,SF,49,2,10.6,1.5,3.5,0.435,0,0.1,0.143,1.5,3.3,0.448,0.438,0.9,1.6,0.577,0.6,0.9,1.5,0.7,0.4,0.1,1,1.9,4
1983-84,23,DET,NBA,SF,46,0,6.3,0.7,1.6,0.431,0,0,0,0.7,1.5,0.437,0.431,0.3,0.7,0.484,0.2,0.5,0.7,0.6,0.2,0.1,0.4,1,1.7
1984-85,24,TOT,NBA,SF,18,3,10.2,1.1,2.1,0.526,0,0.1,0,1.1,2.1,0.541,0.526,0.6,1.1,0.579,0.6,0.4,0.9,0.2,0.3,0.2,0.8,1.2,2.8
1984-85,24,DET,NBA,SF,10,1,11.5,1.2,2.3,0.522,0,0.1,0,1.2,2.2,0.545,0.522,0.5,1.1,0.455,0.4,0.4,0.8,0.1,0.3,0.2,1.2,1.6,2.9
1984-85,24,MIL,NBA,SF,6,0,2.7,0.5,0.7,0.75,0,0,NA,0.5,0.7,0.75,0.75,0.2,0.3,0.5,0.2,0.2,0.3,0,0,0,0,0.2,1.2
1984-85,24,SAS,NBA,SF,2,2,26,2.5,5.5,0.455,0,0,NA,2.5,5.5,0.455,0.455,2.5,3,0.833,2.5,1,3.5,1.5,1,0.5,1,2.5,7.5
1985-86,25,BOS,NBA,PF,49,0,7.9,1.1,2.2,0.491,0,0,0,1.1,2.2,0.495,0.491,1.1,1.8,0.625,0.6,0.9,1.4,0.3,0.2,0.1,0.4,1.1,3.3
1986-87,26,BOS,NBA,SF,17,0,5.2,0.6,1.4,0.417,0,0.1,0,0.6,1.4,0.435,0.417,0.3,0.9,0.313,0.3,0.8,1.1,0.1,0.1,0,0.3,0.7,1.5
Career,NA,,NBA,,179,5,8.2,1.1,2.3,0.457,0,0.1,0.091,1.1,2.3,0.467,0.458,0.7,1.3,0.565,0.4,0.7,1.2,0.5,0.3,0.1,0.6,1.3,2.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,66,0,7.2,1,2,0.478,0,0,0,1,2,0.485,0.478,0.9,1.6,0.577,0.5,0.9,1.3,0.3,0.2,0,0.4,1,2.8
2 seasons,NA,DET,NBA,,56,1,7.3,0.8,1.7,0.453,0,0,0,0.8,1.7,0.462,0.453,0.4,0.8,0.476,0.2,0.5,0.7,0.5,0.2,0.1,0.6,1.1,1.9
1 season,NA,PHO,NBA,,49,2,10.6,1.5,3.5,0.435,0,0.1,0.143,1.5,3.3,0.448,0.438,0.9,1.6,0.577,0.6,0.9,1.5,0.7,0.4,0.1,1,1.9,4
1 season,NA,MIL,NBA,,6,0,2.7,0.5,0.7,0.75,0,0,NA,0.5,0.7,0.75,0.75,0.2,0.3,0.5,0.2,0.2,0.3,0,0,0,0,0.2,1.2
1 season,NA,SAS,NBA,,2,2,26,2.5,5.5,0.455,0,0,NA,2.5,5.5,0.455,0.455,2.5,3,0.833,2.5,1,3.5,1.5,1,0.5,1,2.5,7.5
