Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,22,TOT,ABA,C,42,NA,13.2,2.3,5.8,0.396,0.1,0.3,0.417,2.2,5.5,0.395,0.406,1.2,1.4,0.817,2,3.6,5.6,0.8,1,2,5.9
1970-71,22,DNR,ABA,C,35,NA,13.2,2.3,5.9,0.382,0.1,0.3,0.455,2.1,5.6,0.378,0.394,1.2,1.5,0.824,2.1,3.5,5.7,0.9,0.9,1.9,5.9
1970-71,22,KEN,ABA,C,7,NA,13.3,2.6,5.4,0.474,0,0.1,0,2.6,5.3,0.486,0.474,1,1.3,0.778,1.1,4,5.1,0.7,1.7,2.3,6.1
Career,NA,,ABA,,42,NA,13.2,2.3,5.8,0.396,0.1,0.3,0.417,2.2,5.5,0.395,0.406,1.2,1.4,0.817,2,3.6,5.6,0.8,1,2,5.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNR,ABA,,35,NA,13.2,2.3,5.9,0.382,0.1,0.3,0.455,2.1,5.6,0.378,0.394,1.2,1.5,0.824,2.1,3.5,5.7,0.9,0.9,1.9,5.9
1 season,NA,KEN,ABA,,7,NA,13.3,2.6,5.4,0.474,0,0.1,0,2.6,5.3,0.486,0.474,1,1.3,0.778,1.1,4,5.1,0.7,1.7,2.3,6.1
