Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,22,TOT,ABA,C,42,555,14.9,0.457,0.049,0.245,NA,NA,18.1,8.2,14,19.9,NA,-0.2,0.7,0.5,0.042
1970-71,22,DNR,ABA,C,35,462,15.5,0.447,0.053,0.246,NA,NA,18.4,8.4,12.2,19.8,NA,-0.3,0.6,0.3,0.033
1970-71,22,KEN,ABA,C,7,93,11.9,0.512,0.026,0.237,NA,NA,16.8,6.9,22.2,20.6,NA,0.1,0.1,0.2,0.084
Career,NA,,ABA,,42,555,14.9,0.457,0.049,0.245,NA,NA,18.1,8.2,14,19.9,NA,-0.2,0.7,0.5,0.042
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNR,ABA,,35,462,15.5,0.447,0.053,0.246,NA,NA,18.4,8.4,12.2,19.8,NA,-0.3,0.6,0.3,0.033
1 season,NA,KEN,ABA,,7,93,11.9,0.512,0.026,0.237,NA,NA,16.8,6.9,22.2,20.6,NA,0.1,0.1,0.2,0.084
