,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,20,IND,NBA,SF,1,4,,67%,33%,,,-16.1,-8.2,0,0,0,0,0,0,0,0,0
2001-02,21,IND,NBA,SF,5,45,,3%,88%,10%,,-12.0,-15.7,0,2,2,2,0,0,4,0,0
2002-03,22,IND,NBA,SF,3,34,,,13%,69%,18%,-14.0,-8.6,0,0,0,0,2,0,0,0,1
2003-04,23,IND,NBA,SF,16,200,,,98%,2%,,+3.7,-2.2,4,4,10,2,8,0,16,2,7
Career,,,NBA,,25,283,,1%,85%,11%,2%,-1.2,-5.2,4,6,12,4,10,0,20,2,8
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,25,283,,1%,85%,11%,2%,-1.2,-5.2,4,6,12,4,10,0,20,2,8
