Season,Team,Lg,Salary
1999-00,Indiana Pacers,NBA,"$2,214,600"
2000-01,Indiana Pacers,NBA,"$2,380,680"
2001-02,Indiana Pacers,NBA,"$2,546,760"
2002-03,Indiana Pacers,NBA,"$3,226,745"
2003-04,Indiana Pacers,NBA,"$5,800,000"
2004-05,Indiana Pacers,NBA,"$6,525,000"
2005-06,Indiana Pacers,NBA,"$7,175,000"
2009-10,New York Knicks,NBA,"$801,361"
Career,(may be incomplete),,"$30,670,146"
