Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,NYK,BAA,NA,22,NA,NA,NA,NA,0.283,NA,NA,0.653,NA,NA,NA,NA
1947-48,26,NYK,BAA,NA,48,NA,NA,NA,NA,0.268,NA,NA,0.508,NA,NA,NA,NA
1948-49,27,NYK,BAA,NA,60,NA,NA,NA,NA,0.341,NA,NA,0.716,NA,NA,NA,NA
1949-50,28,BLB,NBA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
Career,NA,,TOT,NA,131,NA,NA,NA,NA,0.303,NA,NA,0.637,NA,NA,NA,NA
,NA,,BAA,NA,130,NA,NA,NA,NA,0.303,NA,NA,0.637,NA,NA,NA,NA
,NA,,NBA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,130,NA,NA,NA,NA,0.303,NA,NA,0.637,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
