Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,NYK,BAA,NA,22,NA,NA,62,219,0.283,47,72,0.653,NA,21,64,171
1947-48,26,NYK,BAA,NA,48,NA,NA,99,369,0.268,61,120,0.508,NA,50,171,259
1948-49,27,NYK,BAA,NA,60,NA,NA,156,457,0.341,131,183,0.716,NA,135,258,443
1949-50,28,BLB,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
Career,NA,,TOT,NA,131,NA,NA,317,1047,0.303,239,375,0.637,NA,206,497,873
,NA,,BAA,NA,130,NA,NA,317,1045,0.303,239,375,0.637,NA,206,493,873
,NA,,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,130,NA,NA,317,1045,0.303,239,375,0.637,NA,206,493,873
1 season,NA,BLB,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
