Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,NYK,BAA,NA,22,NA,NA,2.8,10,0.283,2.1,3.3,0.653,NA,1,2.9,7.8
1947-48,26,NYK,BAA,NA,48,NA,NA,2.1,7.7,0.268,1.3,2.5,0.508,NA,1,3.6,5.4
1948-49,27,NYK,BAA,NA,60,NA,NA,2.6,7.6,0.341,2.2,3.1,0.716,NA,2.3,4.3,7.4
1949-50,28,BLB,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
Career,NA,,TOT,NA,131,NA,NA,2.4,8,0.303,1.8,2.9,0.637,NA,1.6,3.8,6.7
,NA,,BAA,NA,130,NA,NA,2.4,8,0.303,1.8,2.9,0.637,NA,1.6,3.8,6.7
,NA,,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,130,NA,NA,2.4,8,0.303,1.8,2.9,0.637,NA,1.6,3.8,6.7
1 season,NA,BLB,NBA,NA,1,NA,NA,0,2,0,0,0,NA,NA,0,4,0
