,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,25,NYK,BAA,,7,,6,6,,,,20
1947-48,26,NYK,BAA,,6,,4,5,,,,16
1948-49,27,NYK,BAA,,6,,4,5,,,6,16
Career,,,,,7,,6,6,,,,20
