Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,MNL,BAA,SF,10,NA,NA,NA,NA,0.293,NA,NA,0.71,NA,NA,NA,NA
1949-50,27,MNL,NBA,SF,12,NA,NA,NA,NA,0.286,NA,NA,0.71,NA,NA,NA,NA
1950-51,28,MNL,NBA,SF,7,NA,NA,NA,NA,0.324,NA,NA,0.833,NA,NA,NA,NA
1951-52,29,MNL,NBA,SF,11,NA,469,5.4,13.3,0.405,2.8,3.8,0.74,5.4,2.5,2.6,13.6
1952-53,30,MNL,NBA,SF,12,NA,455,4.9,13.2,0.371,3.8,4.9,0.774,6.8,3.9,2.9,13.6
1953-54,31,MNL,NBA,SF,13,NA,543,3.7,10.3,0.361,3.2,4,0.8,7.3,2.7,1.8,10.6
1954-55,32,MNL,NBA,SF,7,NA,257,4.6,14.6,0.317,4.6,6.4,0.717,10.9,2,1.8,13.9
Career,NA,,TOT,,72,NA,1724,4.6,12.5,0.339,3.5,4.6,0.75,7.2,2.9,2.3,12.7
,NA,,NBA,,62,NA,1724,4.6,12.5,0.347,3.5,4.6,0.758,7.2,2.9,2.3,12.7
,NA,,BAA,,10,NA,NA,NA,NA,0.293,NA,NA,0.71,NA,NA,NA,NA
