Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,MNL,BAA,SF,53,NA,NA,NA,NA,0.396,NA,NA,0.687,NA,NA,NA,NA
1949-50,27,MNL,NBA,SF,66,NA,NA,NA,NA,0.346,NA,NA,0.764,NA,NA,NA,NA
1950-51,28,MNL,NBA,SF,54,NA,NA,NA,NA,0.352,NA,NA,0.75,NA,NA,NA,NA
1951-52,29,MNL,NBA,SF,65,NA,2545,5.8,16.3,0.356,2.6,3.7,0.704,8.4,3.3,2.8,14.2
1952-53,30,MNL,NBA,SF,66,NA,2403,5,14,0.357,2.9,3.8,0.769,6.8,3.5,2.9,12.9
1953-54,31,MNL,NBA,SF,71,NA,2483,4.7,12.8,0.37,2.6,3.3,0.778,7.2,3.1,2.3,12
1954-55,32,MNL,NBA,SF,63,NA,1960,4.9,13.8,0.354,2.8,3.4,0.812,8.4,2.9,2.7,12.5
Career,NA,,TOT,,438,NA,9391,5.1,14.3,0.36,2.7,3.6,0.75,7.7,3.2,2.7,12.9
,NA,,NBA,,385,NA,9391,5.1,14.3,0.355,2.7,3.6,0.761,7.7,3.2,2.7,12.9
,NA,,BAA,,53,NA,NA,NA,NA,0.396,NA,NA,0.687,NA,NA,NA,NA
