Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995-96,23,IND,NBA,PG,5,0,84,4.7,9.4,0.5,0.4,2.6,0.167,4.3,6.9,0.625,2.6,3,0.857,1.3,3.4,4.7,3.9,2.6,0,4.3,4.3,12.4
1997-98,25,IND,NBA,PG,16,0,280,3.5,9.3,0.375,0.6,2.3,0.278,2.8,6.9,0.407,4.9,5.5,0.884,0.1,1.9,2.1,4,1.4,0.4,2.4,4.6,12.5
1998-99,26,IND,NBA,PG,11,0,150,3.8,11,0.348,0.5,2.4,0.2,3.4,8.6,0.389,2.9,3.1,0.923,1.7,2.4,4.1,5,1,0.2,3.4,8.2,11
1999-00,27,IND,NBA,PG,23,0,463,6,13.9,0.43,1,2.3,0.433,5,11.6,0.43,2.9,3.4,0.841,1.2,3.3,4.4,5.1,1.5,0.3,1.9,4.7,15.9
2000-01,28,IND,NBA,PG,4,4,163,3.8,8.6,0.436,0.2,0.7,0.333,3.5,8,0.444,0.9,0.9,1,1.3,2.9,4.2,8.2,0.9,0,1.3,3.3,8.6
2004-05,32,NJN,NBA,PG,4,0,82,4,9.7,0.409,0.4,4,0.111,3.5,5.7,0.615,3.5,4,0.889,0.9,1.8,2.6,4,0.4,0,1.3,4,11.9
Career,NA,,NBA,,63,4,1222,4.6,11.2,0.413,0.7,2.2,0.303,3.9,9,0.441,3.1,3.5,0.875,1,2.7,3.7,5.1,1.3,0.2,2.3,4.9,13
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,IND,NBA,,59,4,1140,4.7,11.3,0.413,0.7,2.1,0.328,4,9.2,0.433,3.1,3.5,0.874,1,2.8,3.8,5.2,1.4,0.3,2.3,4.9,13.1
1 season,NA,NJN,NBA,,4,0,82,4,9.7,0.409,0.4,4,0.111,3.5,5.7,0.615,3.5,4,0.889,0.9,1.8,2.6,4,0.4,0,1.3,4,11.9
