Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,NJA,ABA,NA,12,NA,118,12,23,0.522,0,0,NA,12,23,0.522,0.522,6,11,0.545,NA,NA,46,0,12,29,30
Career,NA,,ABA,NA,12,NA,118,12,23,0.522,0,0,NA,12,23,0.522,0.522,6,11,0.545,NA,NA,46,0,12,29,30
