Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,19,PHO,NBA,SF,32,8,17,2.1,3.8,0.562,0.1,0.3,0.273,2,3.4,0.591,0.574,0.9,1.3,0.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2,5.3
2017-18,20,TOT,NBA,SF,20,8,12.3,1.1,2.7,0.396,0.2,0.9,0.167,0.9,1.8,0.514,0.425,0.8,1.2,0.667,1.1,0.9,1.9,0.5,0.2,0.7,0.4,1.2,3.1
2017-18,20,PHO,NBA,SF,6,0,5.5,0.3,0.7,0.5,0,0.3,0,0.3,0.3,1,0.5,0.8,1,0.833,0.3,0.3,0.7,0.5,0.2,0.7,0.2,0.3,1.5
2017-18,20,MIA,NBA,SF,14,8,15.1,1.4,3.5,0.388,0.2,1.1,0.188,1.1,2.4,0.485,0.418,0.8,1.3,0.611,1.4,1.1,2.4,0.4,0.2,0.6,0.4,1.6,3.7
2018-19,21,MIA,NBA,SF,60,14,19.2,2.7,5.4,0.494,0.5,1.5,0.308,2.2,3.9,0.567,0.537,1.2,2,0.607,1.6,2.4,4,0.6,0.8,0.7,0.7,2.1,7
2019-20,22,MIA,NBA,SF,51,15,24.5,3.3,6.3,0.514,0.7,2.5,0.27,2.6,3.9,0.67,0.567,1.7,2.2,0.779,1.1,3.1,4.2,1.1,1.1,0.7,0.5,2.2,8.9
Career,NA,,NBA,,163,45,19.6,2.5,5,0.505,0.4,1.5,0.276,2.1,3.5,0.603,0.547,1.3,1.8,0.69,1.3,2.2,3.5,0.7,0.7,0.6,0.6,2,6.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIA,NBA,,125,37,20.9,2.8,5.6,0.496,0.5,1.9,0.279,2.2,3.7,0.605,0.542,1.4,2,0.684,1.4,2.5,3.9,0.8,0.8,0.7,0.6,2.1,7.4
2 seasons,NA,PHO,NBA,,38,8,15.2,1.8,3.3,0.56,0.1,0.3,0.231,1.8,2.9,0.598,0.572,0.9,1.2,0.723,1.1,1.1,2.2,0.4,0.4,0.4,0.4,1.7,4.7
