Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,PHO,NBA,SF,32,545,12,0.604,0.091,0.339,7.6,8.2,7.9,3.1,1.2,1.9,8.6,11.7,NA,0.9,0.2,1.1,0.098,NA,-1.6,-0.7,-2.3,0
2017-18,20,TOT,NBA,SF,20,245,10.1,0.48,0.34,0.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,NA,0.1,0.2,0.4,0.075,NA,-2.9,0.2,-2.7,0
2017-18,20,PHO,NBA,SF,6,33,18.4,0.678,0.5,1.5,6.4,6.6,6.5,12.3,1.5,9.8,13.1,9.8,NA,0.1,0,0.1,0.177,NA,2,2.8,4.8,0.1
2017-18,20,MIA,NBA,SF,14,212,8.8,0.457,0.327,0.367,10.1,8,9,4,0.7,3.6,9.5,13.3,NA,0,0.2,0.3,0.059,NA,-3.7,-0.2,-3.9,-0.1
2018-19,21,MIA,NBA,SF,60,1153,14,0.559,0.281,0.377,8.8,13.3,11.1,4.7,1.9,3.3,10.2,15.6,NA,1.2,1.7,2.9,0.121,NA,-1.5,1,-0.5,0.4
2019-20,22,MIA,NBA,SF,51,1249,14.8,0.609,0.39,0.35,5.4,13.5,9.6,6.7,2.1,2.9,6.8,14.1,NA,2.3,1.6,3.9,0.15,NA,-0.4,1.1,0.8,0.9
Career,NA,,NBA,,163,3192,13.7,0.58,0.3,0.365,7.3,12.1,9.8,5.2,1.8,3,8.6,14.2,NA,4.6,3.8,8.3,0.125,NA,-1.2,0.7,-0.5,1.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIA,NBA,,125,2614,14,0.575,0.335,0.364,7.3,12.9,10.2,5.6,1.9,3.1,8.6,14.7,NA,3.5,3.5,7.1,0.13,NA,-1.2,1,-0.2,1.2
2 seasons,NA,PHO,NBA,,38,578,12.3,0.607,0.104,0.376,7.5,8.1,7.8,3.7,1.2,2.4,8.8,11.6,NA,1,0.2,1.2,0.102,NA,-1.4,-0.5,-1.9,0
