,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,23,BOS,NBA,SG,7,90,,79%,21%,,,-6.2,-6.9,3,2,7,0,3,0,4,1,2
2007-08,26,BOS,NBA,SG,15,65,5%,90%,6%,,,+13.2,+7.4,0,1,3,0,3,0,7,1,0
2008-09,27,BOS,NBA,SG,10,60,,55%,44%,1%,,-26.2,-29.1,0,1,3,0,1,0,6,1,1
2009-10,28,BOS,NBA,SG,24,391,17%,82%,1%,,,+2.1,-1.4,12,5,24,4,15,3,38,4,12
2010-11,29,MEM,NBA,SG,13,350,11%,89%,,,,-2.1,-2.9,14,3,16,4,14,2,40,0,11
2011-12,30,MEM,NBA,SG,7,170,13%,87%,,,,+16.5,+32.0,5,4,8,0,8,0,10,1,4
2012-13,31,MEM,NBA,SG,15,422,,91%,9%,,,+8.9,+18.4,9,6,21,2,26,3,60,6,13
2013-14,32,MEM,NBA,SG,7,230,,91%,10%,,,-2.2,+9.0,5,4,12,0,10,2,19,3,9
2014-15,33,MEM,NBA,SG,10,279,28%,72%,,,,+4.4,+9.9,5,3,9,1,5,1,31,2,2
2015-16,34,MEM,NBA,SG,4,94,2%,98%,,,,-18.0,+13.0,1,5,4,0,6,1,6,0,3
Career,,,NBA,,112,2151,10%,85%,5%,,,+2.0,+7.4,54,34,107,11,91,12,221,19,57
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,56,606,12%,80%,9%,,,-0.8,-4.0,15,9,37,4,22,3,55,7,15
6 seasons,,MEM,NBA,,56,1545,9%,87%,4%,,,+3.1,+11.8,39,25,70,7,69,9,166,12,42
