Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1963-64,24,BOS,NBA,SG,31,261,11.8,0.397,0.355,NA,NA,NA,NA,NA,-0.3,0.8,0.5,0.084
1964-65,25,BOS,NBA,SG,72,996,14,0.475,0.336,NA,NA,NA,15.9,NA,1,2.1,3.2,0.152
1965-66,26,BOS,NBA,PG,71,1675,16.5,0.505,0.377,NA,NA,NA,14.1,NA,3.1,2.7,5.8,0.166
1966-67,27,BOS,NBA,PG,73,1891,16.2,0.522,0.417,NA,NA,NA,17.5,NA,3.7,2.7,6.4,0.163
1967-68,28,BOS,NBA,PG,62,1937,13.1,0.506,0.432,NA,NA,NA,18.6,NA,2.2,2.9,5.1,0.126
1968-69,29,BOS,NBA,PG,79,2560,13.6,0.466,0.377,NA,NA,NA,19.3,NA,1.2,4.4,5.6,0.106
1969-70,30,BOS,NBA,PG,78,2081,13.7,0.485,0.285,NA,NA,NA,19.5,NA,0.9,2,2.9,0.067
1970-71,31,SDR,NBA,PG,53,1673,11.6,0.474,0.405,NA,NA,5.4,25.5,NA,0.6,2.9,3.5,0.101
1971-72,32,TOT,NBA,PG,31,558,6.9,0.424,0.301,NA,NA,3.6,15.9,NA,-0.3,0.4,0.1,0.01
1971-72,32,HOU,NBA,PG,10,223,6,0.46,0.304,NA,NA,2,10.8,NA,0,0.2,0.2,0.044
1971-72,32,ATL,NBA,PG,21,335,7.6,0.402,0.299,NA,NA,4.7,19.2,NA,-0.3,0.2,-0.1,-0.012
Career,NA,,NBA,,550,13632,13.7,0.488,0.371,NA,NA,5,18.7,NA,12.2,20.9,33.1,0.116
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,BOS,NBA,,466,11401,14.4,0.491,0.37,NA,NA,NA,17.8,NA,11.8,17.6,29.4,0.124
2 seasons,NA,"SDR,HOU",NBA,,63,1896,10.9,0.472,0.394,NA,NA,5,23.8,NA,0.6,3.1,3.7,0.094
1 season,NA,ATL,NBA,,21,335,7.6,0.402,0.299,NA,NA,4.7,19.2,NA,-0.3,0.2,-0.1,-0.012
