Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tony Bennett,,0.9,0.7,0
Patty Mills,94.5,0.9,0.7,0
Tarence Kinsey,91.4,0.9,0.6,0
Bobby Lewis,87.1,1,0.7,-0.1
LaBradford Smith,86.7,0.8,0.8,-0.1
Stan Pietkiewicz,86.2,1,0.6,0
Kendall Marshall,85.3,0.9,0.8,-0.2
Phil Rollins,85.0,1.1,0.7,0.1
Kris Dunn,84.6,0.9,0.6,0.1
Zoran Planinić,84.3,0.8,0.7,0.1
Litterial Green,83.9,0.8,0.8,0.1
