Season,Team,Lg,Salary
1990-91,Detroit Pistons,NBA,"$365,000"
1991-92,Detroit Pistons,NBA,"$415,000"
1992-93,Minnesota Timberwolves,NBA,"$490,000"
Career,(may be incomplete),,"$1,270,000"
