,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,24,NYK,BAA,,5,,4,9,,,6,12
1949-50,25,NYK,NBA,,3,9,8,9,,4,6,12
1950-51,26,NYK,NBA,,1,,1,1,,0,3,3
Career,,,TOT,,5,,8,9,,,6,12
,,,NBA,,3,,8,9,,4,6,12
,,,BAA,,5,,4,9,,,6,12
,,,,,,,,,,,,
