Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,23,NYK,BAA,NA,3,NA,NA,0,2.3,0,0,0.3,0,NA,0,1.3,0
1948-49,24,NYK,BAA,NA,4,NA,NA,1.3,3,0.417,1,1.3,0.8,NA,0.5,3,3.5
1949-50,25,NYK,NBA,NA,5,NA,NA,0.2,1.4,0.143,0.2,0.6,0.333,NA,0.2,1.6,0.6
1950-51,26,ROC,NBA,NA,9,NA,NA,0.8,2,0.389,0.6,0.8,0.714,1,0.1,1.2,2.1
Career,NA,,TOT,NA,21,NA,NA,0.6,2.1,0.295,0.5,0.8,0.625,1,0.2,1.7,1.7
,NA,,NBA,NA,14,NA,NA,0.6,1.8,0.32,0.4,0.7,0.6,1,0.1,1.4,1.6
,NA,,BAA,NA,7,NA,NA,0.7,2.7,0.263,0.6,0.9,0.667,NA,0.3,2.3,2
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,12,NA,NA,0.5,2.2,0.231,0.4,0.8,0.556,NA,0.3,2,1.4
1 season,NA,ROC,NBA,NA,9,NA,NA,0.8,2,0.389,0.6,0.8,0.714,1,0.1,1.2,2.1
