Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,23,NYK,BAA,NA,29,NA,NA,NA,NA,0.29,NA,NA,0.633,NA,NA,NA,NA
1948-49,24,NYK,BAA,NA,47,NA,NA,NA,NA,0.253,NA,NA,0.617,NA,NA,NA,NA
1949-50,25,NYK,NBA,NA,65,NA,NA,NA,NA,0.337,NA,NA,0.609,NA,NA,NA,NA
1950-51,26,ROC,NBA,NA,52,NA,NA,NA,NA,0.282,NA,NA,0.711,NA,NA,NA,NA
1951-52,27,ROC,NBA,NA,8,NA,32,2.3,10.1,0.222,2.3,3.4,0.667,4.5,3.4,6.8,6.8
Career,NA,,TOT,NA,201,NA,32,2.3,10.1,0.291,2.3,3.4,0.636,4.5,3.4,6.8,6.8
,NA,,NBA,NA,125,NA,32,2.3,10.1,0.314,2.3,3.4,0.644,4.5,3.4,6.8,6.8
,NA,,BAA,NA,76,NA,NA,NA,NA,0.265,NA,NA,0.622,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NYK,BAA,NA,141,NA,NA,NA,NA,0.295,NA,NA,0.616,NA,NA,NA,NA
2 seasons,NA,ROC,NBA,NA,60,NA,32,2.3,10.1,0.279,2.3,3.4,0.708,4.5,3.4,6.8,6.8
