,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,DAL,NBA,PG,2,4,100%,,,,,+7.1,+14.7,0,0,0,0,1,1,0,0,0
2007-08,23,DAL,NBA,PG,1,5,100%,,,,,-23.3,-13.3,0,0,0,0,0,0,3,0,1
2008-09,24,DAL,NBA,SG,10,221,39%,61%,,,,+7.1,+14.6,5,1,6,0,6,4,82,1,5
2009-10,25,DAL,NBA,PG,6,105,96%,4%,,,,-4.1,-5.7,1,4,5,2,1,3,36,0,2
2010-11,26,DAL,NBA,PG,21,390,100%,,,,,-1.8,-14.5,15,6,12,2,10,5,170,3,18
2014-15,30,DAL,NBA,PG,5,154,100%,,,,,+7.4,+35.3,9,2,4,2,2,3,87,0,4
2015-16,31,DAL,NBA,PG,4,100,100%,,,,,-19.0,+1.4,1,9,3,1,0,2,45,0,2
Career,,,NBA,,49,979,86%,14%,,,,-0.4,+2.6,31,22,30,7,20,18,423,4,32
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DAL,NBA,,49,979,86%,14%,,,,-0.4,+2.6,31,22,30,7,20,18,423,4,32
