,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,22,MIL,NBA,PF,82,2114,,,26%,71%,3%,-0.6,+1.5,46,21,96,14,85,22,192,19,46
2009-10,23,MIL,NBA,PF,73,1866,,,37%,63%,,+1.9,0.0,21,18,92,13,64,10,192,15,40
2010-11,24,MIL,NBA,PF,79,2093,,,30%,69%,1%,-0.5,+0.7,32,17,94,14,88,15,160,17,38
2011-12,25,MIL,NBA,PF,43,1009,,,25%,73%,2%,+3.1,+4.2,12,15,48,5,51,4,66,12,20
2012-13,26,MIL,NBA,SF,58,1326,,2%,80%,17%,,-1.6,+0.5,36,20,40,8,62,6,128,8,36
2013-14,27,TOT,NBA,PF-SF,64,1003,,,73%,26%,,-6.2,-6.8,9,17,33,7,30,6,82,7,24
2013-14,27,SAC,NBA,SF,9,196,,,68%,32%,,-3.3,-0.1,0,1,9,3,5,4,36,1,5
2013-14,27,MIN,NBA,PF,55,807,,,75%,25%,1%,-6.9,-11.7,9,16,24,4,25,2,46,6,19
2014-15,28,PHI,NBA,PF,67,1916,,,22%,75%,3%,-9.8,-0.6,41,31,59,10,70,8,257,11,53
2015-16,29,LAC,NBA,PF,75,1274,,,27%,73%,1%,+10.6,+9.1,13,13,49,4,25,3,74,4,32
2016-17,30,LAC,NBA,SF,80,1787,,,71%,29%,,+9.9,+10.7,20,18,69,3,44,5,89,12,31
2017-18,31,HOU,NBA,PF,61,1564,,,23%,68%,9%,+10.1,+2.4,22,21,47,12,45,2,138,11,26
2018-19,32,LAC,NBA,PF,4,61,,,84%,14%,2%,+12.8,+12.0,0,0,2,0,3,0,4,1,2
Career,,,NBA,,686,16013,,,40%,58%,2%,+1.6,+2.3,252,191,629,90,567,81,1382,117,348
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIL,NBA,,335,8408,,,38%,61%,1%,+0.3,+1.1,147,91,370,54,350,57,738,71,180
3 seasons,,LAC,NBA,,159,3122,,,53%,46%,1%,+10.3,+10.1,33,31,120,7,72,8,167,17,65
1 season,,PHI,NBA,,67,1916,,,22%,75%,3%,-9.8,-0.6,41,31,59,10,70,8,257,11,53
1 season,,HOU,NBA,,61,1564,,,23%,68%,9%,+10.1,+2.4,22,21,47,12,45,2,138,11,26
1 season,,MIN,NBA,,55,807,,,75%,25%,1%,-6.9,-11.7,9,16,24,4,25,2,46,6,19
1 season,,SAC,NBA,,9,196,,,68%,32%,,-3.3,-0.1,0,1,9,3,5,4,36,1,5
