Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,23,MIL,NBA,PF,7,7,178,26,50,0.52,0,2,0,26,48,0.542,0.52,12,20,0.6,14,25,39,5,2,0,7,15,64
2012-13,26,MIL,NBA,SF,4,4,136,10,23,0.435,0,4,0,10,19,0.526,0.435,13,18,0.722,4,10,14,7,4,0,5,9,33
2015-16,29,LAC,NBA,PF,5,5,78,4,6,0.667,0,0,NA,4,6,0.667,0.667,1,1,1,2,8,10,1,3,0,2,9,9
2016-17,30,LAC,NBA,SF,7,7,224,17,43,0.395,5,16,0.313,12,27,0.444,0.453,14,20,0.7,10,25,35,7,8,4,3,16,53
2017-18,31,HOU,NBA,PF,9,0,149,9,36,0.25,3,15,0.2,6,21,0.286,0.292,4,7,0.571,3,19,22,3,6,4,6,8,25
Career,NA,,NBA,,32,23,765,66,158,0.418,8,37,0.216,58,121,0.479,0.443,44,66,0.667,33,87,120,23,23,8,23,57,184
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAC,NBA,,12,12,302,21,49,0.429,5,16,0.313,16,33,0.485,0.48,15,21,0.714,12,33,45,8,11,4,5,25,62
2 seasons,NA,MIL,NBA,,11,11,314,36,73,0.493,0,6,0,36,67,0.537,0.493,25,38,0.658,18,35,53,12,6,0,12,24,97
1 season,NA,HOU,NBA,,9,0,149,9,36,0.25,3,15,0.2,6,21,0.286,0.292,4,7,0.571,3,19,22,3,6,4,6,8,25
