,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,MIL,NBA,PF,7,178,,,4%,92%,4%,-4.2,-0.1,3,0,2,3,12,0,12,4,4
2012-13,26,MIL,NBA,SF,4,136,,7%,92%,1%,,-20.3,-12.7,4,0,5,0,9,0,16,0,1
2015-16,29,LAC,NBA,PF,5,78,,,81%,18%,,-7.7,-10.5,0,0,5,1,1,0,2,1,1
2016-17,30,LAC,NBA,SF,7,224,,,47%,53%,,-5.5,-10.2,1,1,6,1,8,0,17,0,4
2017-18,31,HOU,NBA,PF,9,149,,,10%,73%,17%,-22.4,-29.9,1,3,4,0,4,0,9,3,6
Career,,,NBA,,32,765,,1%,41%,53%,4%,-11.3,-12.2,9,4,22,5,34,0,56,8,16
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAC,NBA,,12,302,,,56%,44%,,-6.1,-10.3,1,1,11,2,9,0,19,1,5
2 seasons,,MIL,NBA,,11,314,,3%,42%,52%,2%,-11.2,-5.6,7,0,7,3,21,0,28,4,5
1 season,,HOU,NBA,,9,149,,,10%,73%,17%,-22.4,-29.9,1,3,4,0,4,0,9,3,6
