,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1997-98,22,VAN,NBA,41:32,10,17,1,3,9,17,8,10,2,9,10,11,4,3,7,4,23,20.6
1998-99,23,SAS,NBA,25:12,6,11,2,2,6,11,6,6,2,3,3,6,2,2,4,4,13,14.2
1999-00,24,SAS,NBA,33:32,8,13,2,4,7,11,5,6,3,6,6,10,4,1,4,4,18,19.3
2000-01,25,SAS,NBA,46:19,8,18,4,10,6,12,6,6,2,5,5,12,3,2,5,5,26,27.9
2001-02,26,SAS,NBA,41:11,8,16,3,6,7,11,7,9,2,6,7,7,4,2,4,4,21,18.5
2002-03,27,POR,NBA,33:40,6,9,2,3,6,8,6,8,2,4,4,9,3,1,3,3,16,16.4
2003-04,28,SEA,NBA,40:31,9,15,3,5,7,11,14,15,3,7,10,14,4,1,3,4,30,30.9
2004-05,29,SEA,NBA,43:06,8,14,3,5,7,12,10,11,2,6,6,11,4,1,3,4,28,23.7
2005-06,30,WAS,NBA,47:00,7,16,2,4,7,13,12,14,2,5,6,9,3,1,6,5,25,20.2
2006-07,31,WAS,NBA,44:59,8,10,2,3,7,9,10,14,3,7,7,17,3,1,7,4,20,23.1
2007-08,32,WAS,NBA,48:03,6,15,2,4,6,14,8,10,2,7,8,11,4,1,5,4,18,19.2
2008-09,33,TOT,NBA,37:35,5,10,2,3,5,8,6,8,1,4,4,7,3,1,5,5,12,13.9
2008-09,33,WAS,NBA,37:35,3,7,2,3,3,5,6,8,0,4,4,5,3,0,2,2,10,10.3
2008-09,33,NOH,NBA,34:26,5,10,2,3,5,8,6,6,1,3,3,7,2,1,5,5,12,13.9
2010-11,35,PHI,NBA,13:33,1,2,0,1,1,2,2,2,0,2,2,1,0,0,1,0,4,3.3
Career,,,,48:03,10,18,4,10,9,17,14,15,3,9,10,17,4,3,7,5,30,30.9
4 Seasons,,SAS,NBA,46:19,8,18,4,10,7,12,7,9,3,6,7,12,4,2,5,5,26,27.9
4 Seasons,,WAS,NBA,48:03,8,16,2,4,7,14,12,14,3,7,8,17,4,1,7,5,25,23.1
2 Seasons,,SEA,NBA,43:06,9,15,3,5,7,12,14,15,3,7,10,14,4,1,3,4,30,30.9
1 Season,,VAN,NBA,41:32,10,17,1,3,9,17,8,10,2,9,10,11,4,3,7,4,23,20.6
1 Season,,POR,NBA,33:40,6,9,2,3,6,8,6,8,2,4,4,9,3,1,3,3,16,16.4
1 Season,,NOH,NBA,34:26,5,10,2,3,5,8,6,6,1,3,3,7,2,1,5,5,12,13.9
1 Season,,PHI,NBA,13:33,1,2,0,1,1,2,2,2,0,2,2,1,0,0,1,0,4,3.3
