Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1998-99,23,SAS,NBA,PG,15,106,11.3,0.571,0.286,0.286,1.2,9.6,5.7,26.3,2.1,0,29.7,15.7,NA,0,0.2,0.2,0.084,NA,-0.9,1,0.1,0.1
1999-00,24,SAS,NBA,SG,4,82,13.9,0.505,0.348,0.565,2.5,9.8,6.2,15.3,4.5,0,17.3,19.2,NA,0,0.2,0.2,0.126,NA,-0.9,4.2,3.2,0.1
2000-01,25,SAS,NBA,PG,13,406,16.4,0.601,0.351,0.267,1.1,5.6,3.4,17.3,0.9,0.2,8.2,18.5,NA,1.1,0.2,1.3,0.158,NA,2.5,0.2,2.7,0.5
2001-02,26,SAS,NBA,SG,10,224,18.3,0.548,0.208,0.286,1.5,12.5,7,12.7,1.7,1,5.5,19.8,NA,0.5,0.2,0.8,0.163,NA,1,1.7,2.7,0.3
2002-03,27,POR,NBA,SG,6,98,11.8,0.553,0.263,0.105,3.6,6,4.8,18.4,0.6,0.8,9.1,10.1,NA,0.2,-0.1,0.1,0.066,NA,1.4,-0.6,0.8,0.1
2004-05,29,SEA,NBA,PG,11,331,21.3,0.609,0.149,0.745,1.5,9.8,5.8,24.4,1.8,0,8.1,19,NA,1.4,0.1,1.4,0.206,NA,5.4,0.7,6.1,0.7
2005-06,30,WAS,NBA,SG,6,216,15.2,0.64,0.212,0.423,1.1,8.5,4.7,15.9,0.7,0.3,14,15.5,NA,0.5,0.1,0.5,0.12,NA,1.5,-1,0.6,0.1
2006-07,31,WAS,NBA,SG,4,176,20.5,0.561,0.132,0.553,1.2,11.3,5.7,43.3,1.5,0.4,12.9,14.6,NA,0.5,0,0.5,0.141,NA,3.8,0.6,4.5,0.3
2007-08,32,WAS,NBA,PG,6,154,12.7,0.572,0.129,0.548,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,NA,0.2,0.1,0.3,0.079,NA,0.1,-0.5,-0.4,0.1
2008-09,33,NOH,NBA,PG,5,64,6.5,0.392,0.308,0.846,1.8,4,2.9,25.7,1.7,1.3,21.9,17,NA,-0.1,0,-0.2,-0.122,NA,-1.7,-2.7,-4.4,0
Career,NA,,NBA,,80,1857,16.5,0.58,0.238,0.439,1.4,8.8,5.1,21.3,1.4,0.4,11.3,17.1,NA,4.3,0.9,5.2,0.134,NA,2.1,0.4,2.5,2.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,SAS,NBA,,42,818,16,0.573,0.302,0.302,1.4,8.4,5,17,1.7,0.4,10.6,18.6,NA,1.6,0.8,2.5,0.146,NA,1.3,1.1,2.4,0.9
3 seasons,NA,WAS,NBA,,16,546,16.2,0.597,0.165,0.496,1,9.8,5.2,26,1,0.6,14,14.8,NA,1.2,0.1,1.3,0.115,NA,1.9,-0.3,1.5,0.5
1 season,NA,SEA,NBA,,11,331,21.3,0.609,0.149,0.745,1.5,9.8,5.8,24.4,1.8,0,8.1,19,NA,1.4,0.1,1.4,0.206,NA,5.4,0.7,6.1,0.7
1 season,NA,POR,NBA,,6,98,11.8,0.553,0.263,0.105,3.6,6,4.8,18.4,0.6,0.8,9.1,10.1,NA,0.2,-0.1,0.1,0.066,NA,1.4,-0.6,0.8,0.1
1 season,NA,NOH,NBA,,5,64,6.5,0.392,0.308,0.846,1.8,4,2.9,25.7,1.7,1.3,21.9,17,NA,-0.1,0,-0.2,-0.122,NA,-1.7,-2.7,-4.4,0
