,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,SAS,NBA,PG,13,406,1%,92%,7%,,,-2.6,-7.0,7,4,8,1,13,0,83,3,6
2001-02,26,SAS,NBA,SG,10,224,2%,96%,3%,,,+3.5,+0.2,3,0,3,2,8,0,38,2,5
2002-03,27,POR,NBA,SG,6,98,5%,95%,,,,-15.4,-23.6,1,0,4,0,0,0,28,0,0
2004-05,29,SEA,NBA,PG,11,331,46%,54%,,,,-2.9,-4.7,6,2,3,2,21,0,108,2,2
2005-06,30,WAS,NBA,SG,6,216,6%,94%,,,,+4.5,+13.8,5,4,3,0,10,4,45,4,1
2006-07,31,WAS,NBA,SG,4,176,100%,,,,,-7.8,+24.9,7,0,2,0,12,2,113,5,1
2007-08,32,WAS,NBA,PG,6,154,93%,7%,,,,-1.1,+6.7,2,4,2,1,5,2,43,1,1
2008-09,33,NOH,NBA,PG,5,64,61%,39%,,,,-15.4,+15.8,4,1,0,0,3,1,21,0,3
Career,,,NBA,,61,1669,32%,66%,2%,,,-2.6,+1.6,35,15,25,6,72,9,479,17,19
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,23,630,1%,93%,6%,,,-0.4,-4.4,10,4,11,3,21,0,121,5,11
3 seasons,,WAS,NBA,,16,546,61%,39%,,,,-1.1,+15.4,14,8,7,1,27,8,201,10,3
1 season,,SEA,NBA,,11,331,46%,54%,,,,-2.9,-4.7,6,2,3,2,21,0,108,2,2
1 season,,POR,NBA,,6,98,5%,95%,,,,-15.4,-23.6,1,0,4,0,0,0,28,0,0
1 season,,NOH,NBA,,5,64,61%,39%,,,,-15.4,+15.8,4,1,0,0,3,1,21,0,3
