,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,23,SAS,NBA,16:10,3,6,2,2,1,5,2,2,1,2,3,3,1,0,3,2,8,7.7
1999-00,24,SAS,NBA,23:10,3,9,1,2,3,7,5,6,2,4,4,2,3,0,3,2,10,11.9
2000-01,25,SAS,NBA,48:00,9,16,4,5,8,12,12,12,1,4,5,9,2,1,3,4,24,17.6
2001-02,26,SAS,NBA,29:42,6,11,2,2,6,9,4,4,1,4,5,4,2,1,1,3,15,14.6
2002-03,27,POR,NBA,30:10,3,7,2,4,3,4,1,1,1,2,2,5,1,1,2,1,8,8.4
2004-05,29,SEA,NBA,42:09,8,13,1,2,7,13,12,12,1,7,8,8,3,0,3,3,22,20.3
2005-06,30,WAS,NBA,41:19,8,15,2,4,6,11,5,5,1,5,5,7,1,1,4,2,22,18.1
2006-07,31,WAS,NBA,48:00,7,13,1,2,7,13,6,7,1,6,7,13,2,1,2,2,20,25.1
2007-08,32,WAS,NBA,39:31,5,9,1,2,5,9,5,7,1,5,5,6,1,1,2,2,12,10.9
2008-09,33,TOT,NBA,17:35,1,5,1,2,1,5,5,6,1,1,2,4,2,1,3,1,5,5.4
2008-09,33,NOH,NBA,17:35,1,5,1,2,1,5,5,6,1,1,2,4,2,1,3,1,5,5.4
Career,,,,48:00,9,16,4,5,8,13,12,12,2,7,8,13,3,1,4,4,24,25.1
4 Seasons,,SAS,NBA,48:00,9,16,4,5,8,12,12,12,2,4,5,9,3,1,3,4,24,17.6
3 Seasons,,WAS,NBA,48:00,8,15,2,4,7,13,6,7,1,6,7,13,2,1,4,2,22,25.1
1 Season,,SEA,NBA,42:09,8,13,1,2,7,13,12,12,1,7,8,8,3,0,3,3,22,20.3
1 Season,,POR,NBA,30:10,3,7,2,4,3,4,1,1,1,2,2,5,1,1,2,1,8,8.4
1 Season,,NOH,NBA,17:35,1,5,1,2,1,5,5,6,1,1,2,4,2,1,3,1,5,5.4
