,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,20,UTA,NBA,SF,72,1218,,13%,71%,17%,,-7.9,-8.6,29,14,46,17,31,6,180,10,16
2011-12,21,UTA,NBA,SF,66,2015,,5%,92%,3%,,+1.4,+2.2,45,36,48,19,72,7,448,17,32
2012-13,22,UTA,NBA,SF,72,2104,,27%,73%,,,+2.4,+5.6,47,47,41,17,104,19,474,25,47
2013-14,23,UTA,NBA,SF,77,2800,,2%,75%,24%,,-7.9,+0.2,112,54,68,23,138,20,932,34,54
2014-15,24,UTA,NBA,SF,76,2618,,,95%,5%,,+1.5,+4.0,106,57,48,17,184,13,745,36,60
2015-16,25,UTA,NBA,SF,80,2893,,12%,86%,3%,,+1.5,-1.4,68,83,66,33,175,16,704,37,57
2016-17,26,UTA,NBA,SF,73,2516,,,71%,30%,,+7.0,+6.9,66,43,50,20,167,8,611,45,43
2017-18,27,BOS,NBA,SF,1,5,,,,100%,,+19.1,+15.4,0,0,1,0,0,0,0,0,0
2018-19,28,BOS,NBA,PF,72,1863,,,41%,59%,1%,+4.6,-0.2,48,24,37,25,71,9,592,15,27
2019-20,29,BOS,NBA,SF,45,1501,,6%,77%,17%,,+8.5,+3.9,37,25,31,13,49,3,439,12,35
Career,,,NBA,,634,19533,,7%,77%,16%,,+1.2,+1.8,558,383,436,184,991,101,5125,231,371
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,UTA,NBA,,516,16164,,7%,81%,12%,,+0.1,+1.8,473,334,367,146,871,89,4094,204,309
3 seasons,,BOS,NBA,,118,3369,,3%,57%,40%,,+6.4,+1.7,85,49,69,38,120,12,1031,27,62
