Season,Team,Lg,Salary
2016-17,San Antonio Spurs,NBA,"$543,471"
2017-18,San Antonio Spurs,NBA,"$1,312,611"
2018-19,San Antonio Spurs,NBA,"$3,125,000"
Career,(may be incomplete),,"$4,981,082"
