Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ed Kalafat,,2.6,2.1,0.7
Ekpe Udoh,97.0,2.7,2.1,0.7
Marc Jackson,95.8,2.6,2,0.6
Meyers Leonard,89.6,2.8,2.4,0.6
Howie Schultz,88.1,3,2,0.6
Jeff Withey,87.7,2.3,1.8,0.8
Dewayne Dedmon,87.2,2.4,1.7,0.6
Predrag Drobnjak,85.2,2.4,1.6,0.7
Tarik Black,84.9,3.1,2.4,0.7
Jim McIlvaine,84.0,3,1.8,0.8
Mikki Moore,82.9,2.8,2.2,0.1
