,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1972-73,19,CENTENARY,27,885,285,492,,,50,82,,505,25,,,,,620,.579,,.610,32.8,23.0,18.7,0.9
1973-74,20,CENTENARY,25,841,224,428,,,49,78,,382,34,,,,,497,.523,,.628,33.6,19.9,15.3,1.4
1974-75,21,CENTENARY,29,900,237,423,,,74,112,,447,43,,,,,548,.560,,.661,31.0,18.9,15.4,1.5
1975-76,22,CENTENARY,27,939,288,489,,,93,134,,486,48,,,,,669,.589,,.694,34.8,24.8,18.0,1.8
Career,,,108,3565,1034,1832,,,266,406,,1820,150,,,,,2334,.564,,.655,33.0,21.6,16.9,1.4
