,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1976-77,23,GSW,NBA,,8,18,,,,,4,6,,,18,3,,,,6,20,
1980-81,27,BOS,NBA,,12,22,0,0,12,22,11,15,,,13,2,,,,6,27,
1981-82,28,BOS,NBA,,13,25,0,,13,,8,12,,,15,3,,,,6,33,
1982-83,29,BOS,NBA,,9,20,0,0,9,20,8,8,,,16,6,2,3,6,4,18,
1983-84,30,BOS,NBA,,11,23,0,0,11,23,7,9,8,12,16,3,5,4,5,6,25,20.7
1984-85,31,BOS,NBA,,12,23,0,0,12,23,8,8,7,14,16,4,3,4,8,5,27,27.4
1985-86,32,BOS,NBA,,12,21,0,0,12,21,11,13,5,11,14,4,2,3,6,6,28,22.6
1986-87,33,BOS,NBA,,14,22,0,1,14,22,11,12,11,12,19,4,4,5,6,6,31,27.7
1987-88,34,BOS,NBA,,10,17,0,0,10,17,8,8,6,11,14,4,2,4,6,5,26,20.3
1988-89,35,BOS,NBA,,11,19,0,0,11,19,4,5,3,9,12,3,3,1,3,4,25,19.4
1989-90,36,BOS,NBA,,10,15,0,0,10,15,6,6,8,8,16,4,2,3,5,5,22,23.2
1990-91,37,BOS,NBA,,10,14,0,0,10,14,9,12,6,10,13,3,3,2,3,6,21,18.8
1991-92,38,BOS,NBA,,13,18,0,0,13,18,7,10,9,14,18,5,2,4,3,5,27,25.9
1992-93,39,BOS,NBA,,11,18,0,0,11,18,3,3,6,10,16,2,1,3,2,5,24,22.2
1994-95,41,CHH,NBA,,3,4,0,0,3,4,2,4,3,3,4,1,0,2,1,1,6,6.4
1996-97,43,CHI,NBA,10:25,1,4,0,0,1,4,0,0,1,1,2,0,0,3,0,2,2,1.9
Career,,,,10:25,14,25,,,14,,11,15,,,19,6,,,,6,33,
13 Seasons,,BOS,NBA,,14,25,0,,14,,11,15,,,19,6,,,,6,33,
1 Season,,GSW,NBA,,8,18,,,,,4,6,,,18,3,,,,6,20,
1 Season,,CHH,NBA,,3,4,0,0,3,4,2,4,3,3,4,1,0,2,1,1,6,6.4
1 Season,,CHI,NBA,10:25,1,4,0,0,1,4,0,0,1,1,2,0,0,3,0,2,2,1.9
