Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Orlando Johnson,,1.5,0.1,-0.2
Greg Grant,87.7,1.4,0,-0.1
Mike Evans,86.6,1.6,0.1,-0.1
Seth Curry,83.0,1.4,0,0
Doug Christie,80.7,1.4,0.1,-0.3
Bobby Wilson,80.0,1.6,0.2,-0.1
Kevin Edwards,78.5,1.6,0.3,-0.2
Tony Dumas,77.5,1.6,0,-0.3
Nick Jones,75.3,1.3,0.2,-0.2
Keyon Dooling,73.7,1.4,0.3,0
Scott Skiles,73.6,1.3,0.3,-0.2
