,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1961-62,24,SYR,NBA,,4,9,2,2,8,5,4,10
1962-63,25,SYR,NBA,,3,,0,,,,4,6
1963-64,26,PHI,NBA,,7,14,8,10,5,,,22
1966-67,29,SFW,NBA,,6,12,9,10,3,4,5,21
Career,,,,,7,,9,,,,,22
1 Season,,SFW,NBA,,6,12,9,10,3,4,5,21
3 Seasons,,"PHI,SYR",NBA,,7,,8,,,,,22
