,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,22,TOR,NBA,SF,51,666,.387,15.0,.722,.232,.088,.026,.376,.278,.407,.489,.118,.400,.425,.333,.667,.015,2,1.000,.204,.182,0,0
2003-04,23,TOT,NBA,SF-SG,21,195,.375,19.3,.417,.153,.028,.097,.139,.583,.333,.636,.000,.000,.300,.405,.600,.014,1,1.000,.286,.500,1,0
2003-04,23,TOR,NBA,SG,2,8,.500,18.7,.500,.167,.000,.000,.333,.500,.667,1.000,,,.500,.333,.500,.000,0,1.000,.333,.000,0,0
2003-04,23,CHI,NBA,SF,19,187,.364,19.3,.409,.152,.030,.106,.121,.591,.296,.600,.000,.000,.250,.410,.625,.015,1,1.000,.282,.545,1,0
Career,,,NBA,,72,861,.383,16.2,.639,.211,.071,.045,.312,.361,.394,.518,.105,.167,.410,.365,.657,.015,3,1.000,.240,.348,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,53,674,.390,15.1,.715,.230,.085,.025,.375,.285,.413,.500,.118,.400,.427,.333,.661,.015,2,1.000,.211,.167,0,0
1 season,,CHI,NBA,,19,187,.364,19.3,.409,.152,.030,.106,.121,.591,.296,.600,.000,.000,.250,.410,.625,.015,1,1.000,.282,.545,1,0
