Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,23,KEN,ABA,SG,52,NA,612,94,245,0.384,9,42,0.214,85,203,0.419,0.402,40,49,0.816,23,57,80,63,NA,59,89,237
1971-72,24,KEN,ABA,SG,1,NA,4,0,0,NA,0,0,NA,0,0,NA,NA,0,1,0,0,0,0,0,NA,1,0,0
Career,NA,,ABA,,53,NA,616,94,245,0.384,9,42,0.214,85,203,0.419,0.402,40,50,0.8,23,57,80,63,NA,60,89,237
