Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,KEN,ABA,SG,52,612,6.6,0.445,0.171,0.2,NA,NA,5.7,12.6,NA,18.1,18.9,NA,-0.3,0.4,0,0.001
1971-72,24,KEN,ABA,SG,1,4,-18,0,NA,NA,0,0,0,0,NA,69.4,13.9,NA,0,0,0,-0.122
Career,NA,,ABA,,53,616,6.5,0.444,0.171,0.204,0,0,5.6,12.5,NA,18.3,18.8,NA,-0.4,0.4,0,0.001
