Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1970-71,23,KEN,ABA,SG,5,36,4.9,0.417,0.4,0.45,NA,NA,NA,14.9,NA,4,NA,NA,-0.1,0,0,-0.044
Career,NA,,ABA,,5,36,4.9,0.417,0.4,0.45,NA,NA,NA,14.9,NA,4,NA,NA,-0.1,0,0,-0.044
