Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1964-65,23,BOS,NBA,C,4,30,1.8,0.291,0.067,NA,NA,NA,4.1,NA,NA,NA,-0.1,0.1,-0.1,-0.087,NA,NA,NA,NA,NA
1965-66,24,BOS,NBA,C,10,82,14.5,0.463,0.436,NA,NA,NA,5.1,NA,NA,NA,0,0.2,0.2,0.114,NA,NA,NA,NA,NA
1966-67,25,LAL,NBA,C,3,29,5,0.337,0.211,NA,NA,NA,0,NA,NA,NA,-0.1,0,-0.1,-0.194,NA,NA,NA,NA,NA
1967-68,26,LAL,NBA,PF,15,306,18.2,0.563,0.307,NA,NA,NA,10.6,NA,NA,NA,0.7,0.4,1.1,0.173,NA,NA,NA,NA,NA
1968-69,27,LAL,NBA,PF,18,442,14.8,0.452,0.37,NA,NA,NA,9,NA,NA,NA,0.1,0.7,0.9,0.094,NA,NA,NA,NA,NA
1969-70,28,LAL,NBA,C,14,212,11.7,0.453,0.148,NA,NA,NA,10.2,NA,NA,NA,0,0.2,0.2,0.039,NA,NA,NA,NA,NA
1972-73,31,LAL,NBA,C,17,327,17.8,0.51,0.308,NA,NA,14.5,12.9,NA,NA,NA,0.5,0.5,1.1,0.155,NA,NA,NA,NA,NA
1973-74,32,LAL,NBA,C,4,34,14.9,0.5,0,5.1,12.4,8.4,10,2.7,3,NA,0,0,0,0.067,NA,0.2,2.8,3,0
Career,NA,,NBA,,85,1462,15.3,0.478,0.297,5.1,12.4,13.9,9.9,2.7,3,NA,1.1,2.2,3.3,0.107,NA,0.2,2.8,3,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,71,1350,15.6,0.484,0.294,5.1,12.4,13.9,10.3,2.7,3,NA,1.2,1.9,3.1,0.111,NA,0.2,2.8,3,0
2 seasons,NA,BOS,NBA,,14,112,11.1,0.42,0.333,NA,NA,NA,4.8,NA,NA,NA,-0.1,0.3,0.1,0.06,NA,NA,NA,NA,NA
