Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,23,BOS,NBA,C,54,NA,572,6.3,17.1,0.368,3.7,4.7,0.784,NA,NA,16.7,1.2,NA,NA,8.4,16.2
1965-66,24,BOS,NBA,C,67,NA,1021,7.8,19.4,0.403,4.2,5.1,0.828,NA,NA,15.2,1.8,NA,NA,7.3,19.8
1966-67,25,TOT,NBA,C,56,NA,860,7.4,17.5,0.422,2.9,3.9,0.734,NA,NA,14.4,2.2,NA,NA,7.7,17.7
1966-67,25,BAL,NBA,C,25,NA,343,6.8,17.5,0.389,3,4.2,0.725,NA,NA,16.3,3.1,NA,NA,8.5,16.7
1966-67,25,LAL,NBA,C,31,NA,517,7.8,17.5,0.444,2.8,3.8,0.741,NA,NA,13.2,1.5,NA,NA,7.1,18.4
1967-68,26,LAL,NBA,PF,82,NA,1739,7.9,16.7,0.475,3.9,5.3,0.748,NA,NA,15.2,2.9,NA,NA,6.4,19.8
1968-69,27,LAL,NBA,PF,77,NA,1866,7.5,16.7,0.45,3.4,4.3,0.805,NA,NA,11.6,2.1,NA,NA,4.3,18.5
1969-70,28,LAL,NBA,C,81,NA,2193,7.1,16.7,0.427,2.6,3.3,0.776,NA,NA,11.2,2.6,NA,NA,5,16.8
1970-71,29,PHO,NBA,C,80,NA,1669,7.9,17.2,0.457,3.2,4.3,0.753,NA,NA,10.8,2.9,NA,NA,6,19
1971-72,30,PHO,NBA,C,76,NA,906,5.8,13.7,0.427,4,5.6,0.721,NA,NA,10.2,3.8,NA,NA,6.3,15.7
1972-73,31,TOT,NBA,C,66,NA,658,7.2,16.1,0.449,2.1,3.2,0.672,NA,NA,13.8,3.6,NA,NA,5.8,16.6
1972-73,31,PHI,NBA,C,7,NA,47,3.8,12.3,0.313,0,0,NA,NA,NA,12.3,2.3,NA,NA,6.1,7.7
1972-73,31,LAL,NBA,C,59,NA,611,7.5,16.4,0.457,2.3,3.4,0.672,NA,NA,14,3.7,NA,NA,5.8,17.3
1973-74,32,LAL,NBA,C,45,NA,499,4.4,12,0.365,1.7,2.4,0.727,4,6.5,10.5,3.9,1.4,1.7,6.1,10.5
1974-75,33,NOJ,NBA,C,75,NA,1421,5.5,12.5,0.438,2.2,2.9,0.761,2.6,8.6,11.2,4.6,1.2,1.1,5,13.2
1975-76,34,NOJ,NBA,C,30,NA,319,4.2,10.3,0.407,1.8,2.4,0.762,3,8.2,11.3,4.3,1.8,0.9,8.4,10.2
Career,NA,,NBA,,789,NA,13723,7,16.1,0.435,3.1,4.1,0.764,3,8.1,12.5,2.9,1.4,1.2,5.9,17.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,375,NA,7425,7.3,16.4,0.445,3,4,0.764,4,6.5,12.5,2.6,1.4,1.7,5.4,17.7
2 seasons,NA,PHO,NBA,,156,NA,2575,7.2,16,0.448,3.5,4.7,0.74,NA,NA,10.6,3.2,NA,NA,6.1,17.8
2 seasons,NA,BOS,NBA,,121,NA,1593,7.3,18.6,0.391,4,4.9,0.813,NA,NA,15.8,1.6,NA,NA,7.7,18.5
2 seasons,NA,NOJ,NBA,,105,NA,1740,5.3,12.1,0.433,2.1,2.8,0.761,2.7,8.5,11.2,4.6,1.3,1.1,5.6,12.6
1 season,NA,BAL,NBA,,25,NA,343,6.8,17.5,0.389,3,4.2,0.725,NA,NA,16.3,3.1,NA,NA,8.5,16.7
1 season,NA,PHI,NBA,,7,NA,47,3.8,12.3,0.313,0,0,NA,NA,NA,12.3,2.3,NA,NA,6.1,7.7
