Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1964-65,23,BOS,NBA,C,54,NA,572,100,272,0.368,58,74,0.784,NA,NA,265,19,NA,NA,134,258
1965-66,24,BOS,NBA,C,67,NA,1021,221,549,0.403,120,145,0.828,NA,NA,432,50,NA,NA,207,562
1966-67,25,TOT,NBA,C,56,NA,860,177,419,0.422,69,94,0.734,NA,NA,344,52,NA,NA,183,423
1966-67,25,BAL,NBA,C,25,NA,343,65,167,0.389,29,40,0.725,NA,NA,155,30,NA,NA,81,159
1966-67,25,LAL,NBA,C,31,NA,517,112,252,0.444,40,54,0.741,NA,NA,189,22,NA,NA,102,264
1967-68,26,LAL,NBA,PF,82,NA,1739,384,808,0.475,190,254,0.748,NA,NA,732,139,NA,NA,309,958
1968-69,27,LAL,NBA,PF,77,NA,1866,390,867,0.45,178,221,0.805,NA,NA,600,109,NA,NA,223,958
1969-70,28,LAL,NBA,C,81,NA,2193,434,1017,0.427,156,201,0.776,NA,NA,683,160,NA,NA,304,1024
1970-71,29,PHO,NBA,C,80,NA,1669,365,799,0.457,149,198,0.753,NA,NA,503,136,NA,NA,279,879
1971-72,30,PHO,NBA,C,76,NA,906,147,344,0.427,101,140,0.721,NA,NA,257,96,NA,NA,159,395
1972-73,31,TOT,NBA,C,66,NA,658,132,294,0.449,39,58,0.672,NA,NA,253,65,NA,NA,106,303
1972-73,31,PHI,NBA,C,7,NA,47,5,16,0.313,0,0,NA,NA,NA,16,3,NA,NA,8,10
1972-73,31,LAL,NBA,C,59,NA,611,127,278,0.457,39,58,0.672,NA,NA,237,62,NA,NA,98,293
1973-74,32,LAL,NBA,C,45,NA,499,61,167,0.365,24,33,0.727,56,90,146,54,20,23,85,146
1974-75,33,NOJ,NBA,C,75,NA,1421,217,495,0.438,86,113,0.761,102,339,441,182,49,43,196,520
1975-76,34,NOJ,NBA,C,30,NA,319,37,91,0.407,16,21,0.762,27,73,100,38,16,8,74,90
Career,NA,,NBA,,789,NA,13723,2665,6122,0.435,1186,1552,0.764,185,502,4756,1100,85,74,2259,6516
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,LAL,NBA,,375,NA,7425,1508,3389,0.445,627,821,0.764,56,90,2587,546,20,23,1121,3643
2 seasons,NA,PHO,NBA,,156,NA,2575,512,1143,0.448,250,338,0.74,NA,NA,760,232,NA,NA,438,1274
2 seasons,NA,BOS,NBA,,121,NA,1593,321,821,0.391,178,219,0.813,NA,NA,697,69,NA,NA,341,820
2 seasons,NA,NOJ,NBA,,105,NA,1740,254,586,0.433,102,134,0.761,129,412,541,220,65,51,270,610
1 season,NA,BAL,NBA,,25,NA,343,65,167,0.389,29,40,0.725,NA,NA,155,30,NA,NA,81,159
1 season,NA,PHI,NBA,,7,NA,47,5,16,0.313,0,0,NA,NA,NA,16,3,NA,NA,8,10
