,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,LAL,NBA,PG,19,169,94%,6%,,,,-15.7,-18.1,9,4,7,3,3,1,47,1,2
2012-13,22,LAL,NBA,PG,48,683,68%,32%,,,,-0.1,-2.1,23,13,20,5,18,4,189,5,11
2013-14,23,TOT,NBA,PG,27,313,98%,2%,,,,-9.4,-8.9,10,7,12,5,8,4,100,4,6
2013-14,23,PHI,NBA,PG,12,193,100%,,,,,-8.1,+2.7,7,4,8,5,6,3,70,4,4
2013-14,23,LAC,NBA,PG,10,54,89%,11%,,,,-22.1,-29.5,1,0,2,0,1,0,14,0,0
2013-14,23,MEM,NBA,PG,5,66,100%,,,,,-1.8,-3.9,2,3,2,0,1,1,16,0,2
2014-15,24,BRK,NBA,PG,38,299,86%,14%,,,,-10.5,-7.9,13,7,9,1,3,0,116,3,5
Career,,,NBA,,132,1464,81%,19%,,,,-6.0,-6.6,55,31,48,14,32,9,452,13,24
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,67,852,73%,27%,,,,-3.2,-5.3,32,17,27,8,21,5,236,6,13
1 season,,BRK,NBA,,38,299,86%,14%,,,,-10.5,-7.9,13,7,9,1,3,0,116,3,5
1 season,,PHI,NBA,,12,193,100%,,,,,-8.1,+2.7,7,4,8,5,6,3,70,4,4
1 season,,LAC,NBA,,10,54,89%,11%,,,,-22.1,-29.5,1,0,2,0,1,0,14,0,0
1 season,,MEM,NBA,,5,66,100%,,,,,-1.8,-3.9,2,3,2,0,1,1,16,0,2
