Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,NA,MNM,ABA,SF,6,NA,75,4.8,12,0.4,0,0,NA,4.8,12,0.4,3.8,4.8,0.8,NA,NA,13,3.4,3.4,8.2,13.4
Career,NA,,ABA,,6,NA,75,4.8,12,0.4,0,0,NA,4.8,12,0.4,3.8,4.8,0.8,NA,NA,13,3.4,3.4,8.2,13.4
