Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,NA,MNM,ABA,SF,63,1191,17.2,0.443,0,0.558,NA,NA,17.1,10.6,12.1,19,NA,0,4.1,4.2,0.168
Career,NA,,ABA,,63,1191,17.2,0.443,0,0.558,NA,NA,17.1,10.6,12.1,19,NA,0,4.1,4.2,0.168
