,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,20,ORL,NBA,SF,79,1413,.433,16.9,.541,.203,.081,.050,.206,.459,.504,.659,.412,.476,.395,.349,.526,.053,19,.836,.182,.429,4,0
2016-17,21,ORL,NBA,SF,65,960,.355,17.5,.564,.182,.097,.042,.242,.436,.398,.517,.375,.357,.325,.299,.500,.036,9,.837,.222,.250,4,0
2017-18,22,ORL,NBA,SF,75,1657,.442,15.0,.567,.246,.143,.063,.113,.433,.523,.691,.375,.359,.443,.337,.568,.057,34,.878,.131,.314,0,0
2018-19,23,NYK,NBA,SF,58,1206,.412,12.8,.672,.341,.151,.086,.095,.328,.478,.563,.329,.525,.364,.276,.470,.045,19,.857,.158,.125,0,0
2019-20,24,POR,NBA,PF,47,767,.429,12.5,.661,.349,.180,.074,.058,.339,.480,.500,.529,.429,.273,.328,.450,.053,8,.905,.156,.200,1,0
Career,,,NBA,,324,6003,.418,15.1,.594,.258,.128,.063,.144,.406,.484,.603,.388,.438,.378,.321,.514,.050,89,.859,.166,.287,9,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,219,4030,.418,16.2,.558,.218,.113,.054,.173,.442,.487,.646,.383,.392,.386,.332,.542,.051,62,.855,.169,.333,8,0
1 season,,NYK,NBA,,58,1206,.412,12.8,.672,.341,.151,.086,.095,.328,.478,.563,.329,.525,.364,.276,.470,.045,19,.857,.158,.125,0,0
1 season,,POR,NBA,,47,767,.429,12.5,.661,.349,.180,.074,.058,.339,.480,.500,.529,.429,.273,.328,.450,.053,8,.905,.156,.200,1,0
