,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2015-16,20,ORL,NBA,42:06,9,17,4,8,6,10,4,4,2,9,9,7,5,1,4,6,21,22.5
2016-17,21,ORL,NBA,34:52,5,15,3,7,4,9,6,6,3,10,11,6,2,3,3,4,13,11.0
2017-18,22,ORL,NBA,39:22,10,20,8,12,9,14,6,8,2,9,10,6,4,3,5,5,28,23.9
2018-19,23,NYK,NBA,42:03,12,22,4,8,10,17,8,8,2,15,16,11,5,1,6,6,30,22.0
2019-20,24,POR,NBA,36:36,7,11,3,5,5,8,5,6,3,10,12,4,3,2,4,6,16,13.2
Career,,,,42:06,12,22,8,12,10,17,8,8,3,15,16,11,5,3,6,6,30,23.9
3 Seasons,,ORL,NBA,42:06,10,20,8,12,9,14,6,8,3,10,11,7,5,3,5,6,28,23.9
1 Season,,NYK,NBA,42:03,12,22,4,8,10,17,8,8,2,15,16,11,5,1,6,6,30,22.0
1 Season,,POR,NBA,36:36,7,11,3,5,5,8,5,6,3,10,12,4,3,2,4,6,16,13.2
