,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,19,ARIZONAST,30,657,77,189,40,119,52,80,,60,80,,,,,246,.407,.336,.650,21.9,8.2,2.0,2.7
1991-92,20,ARIZONAST,30,1000,110,294,74,212,76,87,,73,94,,,,,370,.374,.349,.874,33.3,12.3,2.4,3.1
1992-93,21,ARIZONAST,27,923,171,405,113,300,85,109,,75,100,,,,,540,.422,.377,.780,34.2,20.0,2.8,3.7
1993-94,22,ARIZONAST,28,1077,159,379,96,260,103,133,,89,142,,,,,517,.420,.369,.774,38.5,18.5,3.2,5.1
Career,,,115,3657,517,1267,323,891,316,409,,297,416,,,,,1673,.408,.363,.773,31.8,14.5,2.6,3.6
