Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,27,CHI,NBA,SF,21,0,261,32,73,0.438,6,20,0.3,26,53,0.491,0.479,10,11,0.909,11,32,43,10,19,3,11,33,80
2000-01,30,CHH,NBA,SF,2,0,12,2,3,0.667,0,1,0,2,2,1,0.667,1,2,0.5,0,3,3,1,2,0,0,0,5
Career,NA,,NBA,,23,0,273,34,76,0.447,6,21,0.286,28,55,0.509,0.487,11,13,0.846,11,35,46,11,21,3,11,33,85
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,21,0,261,32,73,0.438,6,20,0.3,26,53,0.491,0.479,10,11,0.909,11,32,43,10,19,3,11,33,80
1 season,NA,CHH,NBA,,2,0,12,2,3,0.667,0,1,0,2,2,1,0.667,1,2,0.5,0,3,3,1,2,0,0,0,5
