Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,23,SYR,NBA,NA,12,NA,118,9,43,0.209,18,28,0.643,24,12,22,36
1956-57,28,SYR,NBA,NA,5,NA,55,6,19,0.316,6,7,0.857,7,2,7,18
Career,NA,,NBA,NA,17,NA,173,15,62,0.242,24,35,0.686,31,14,29,54
