Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,24,UTS,ABA,SG,1,NA,4:00,2,4,0.5,0,0,NA,2,3,0.667,0,2,0,NA,NA,1,0,6
1973-74,27,UTS,ABA,SG,1,NA,24:00,7,13,0.538,1,2,0.5,0,0,NA,3,3,5,1,0,0,1,15
1974-75,28,UTS,ABA,SG,1,NA,23:00,4,8,0.5,0,0,NA,2,2,1,0,2,2,1,2,2,4,10
1975-76,29,SSL,ABA,SG,1,NA,16:00,5,11,0.455,0,0,NA,0,0,NA,NA,3,2,NA,NA,NA,1,10
Career,NA,,ABA,,4,NA,67,18,36,0.5,1,2,0.5,4,5,0.8,3,10,9,2,2,3,6,41
