Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,27,UTS,ABA,SG,18,NA,747,9,19.1,0.474,0,0.5,0,9,18.6,0.486,2.2,2.4,0.919,3.2,4,7.1,7.2,2,0.3,3.1,3.6,20.3,NA,106,104
1974-75,28,UTS,ABA,SG,6,NA,219,11.3,26.5,0.425,0,0,NA,11.3,26.5,0.425,7.1,7.9,0.895,1.9,3.1,5,8.5,2.9,1.3,5.6,4.6,29.6,NA,106,111
1978-79,32,LAL,NBA,SG,8,NA,226,7.8,16.2,0.481,NA,NA,NA,7.8,16.2,0.481,4.2,4.4,0.952,1.5,1.7,3.2,2.9,1.9,0,2.9,5.9,19.8,NA,102,110
Career,NA,,TOT,,32,NA,1192,9.2,20,0.464,0.7,2.7,0.241,9.2,19.7,0.474,3.6,3.9,0.88,2.6,3.4,6,6.6,2.1,0.4,3.6,4.2,22,NA,105,106
,NA,,ABA,,24,NA,966,9.6,20.9,0.463,0.7,2.7,0.241,9.6,20.5,0.474,3.4,3.8,0.874,2.9,3.8,6.6,7.5,2.2,0.5,3.7,3.8,22.6,NA,106,106
,NA,,NBA,,8,NA,226,7.8,16.2,0.481,NA,NA,NA,7.8,16.2,0.481,4.2,4.4,0.952,1.5,1.7,3.2,2.9,1.9,0,2.9,5.9,19.8,NA,102,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,UTS,ABA,,24,NA,966,9.6,20.9,0.463,0.5,2.1,0.238,9.6,20.5,0.474,3.4,3.8,0.893,2.9,3.8,6.6,7.5,2.2,0.5,3.7,3.8,22.6,NA,106,106
1 season,NA,LAL,NBA,,8,NA,226,7.8,16.2,0.481,NA,NA,NA,7.8,16.2,0.481,4.2,4.4,0.952,1.5,1.7,3.2,2.9,1.9,0,2.9,5.9,19.8,NA,102,110
2 seasons,NA,DLC,ABA,,0,NA,0,NA,NA,0.462,NA,NA,0.25,NA,NA,0.476,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
