,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,22,GSW,NBA,,4,12,0,1,4,12,3,3,5,4,8,2,2,1,2,5,10,9.1
1996-97,23,GSW,NBA,32:47,7,11,0,0,7,11,7,10,8,9,15,3,3,3,5,6,17,15.1
1997-98,24,BOS,NBA,37:54,6,11,0,1,6,11,7,8,9,8,12,5,5,4,5,6,17,17.9
1998-99,25,TOT,NBA,42:41,7,12,0,0,7,12,7,8,6,11,17,2,4,3,5,6,17,15.0
1998-99,25,BOS,NBA,29:12,7,9,0,0,7,9,4,4,5,5,7,2,4,2,5,6,14,14.0
1998-99,25,CLE,NBA,42:41,7,12,0,0,7,12,7,8,6,11,17,2,4,3,4,6,17,15.0
1999-00,26,CLE,NBA,42:19,9,15,0,0,9,15,5,8,7,10,15,3,5,3,4,6,19,18.3
2000-01,27,ORL,NBA,32:27,7,9,0,0,7,9,6,8,5,6,10,3,4,2,3,6,15,15.3
2001-02,28,ORL,NBA,27:27,5,8,0,0,5,8,7,10,5,6,8,4,4,2,3,5,12,12.1
2002-03,29,ORL,NBA,35:06,6,14,0,0,6,14,5,8,7,8,12,4,3,3,5,6,14,14.5
2003-04,30,ORL,NBA,32:57,7,8,0,0,7,8,4,4,8,9,17,4,3,3,5,6,14,16.6
2004-05,31,ORL,NBA,13:08,2,5,0,0,2,5,1,2,4,1,4,0,1,0,1,4,4,4.1
Career,,,,42:41,9,15,0,1,9,15,7,10,9,11,17,5,5,4,5,6,19,18.3
5 Seasons,,ORL,NBA,35:06,7,14,0,0,7,14,7,10,8,9,17,4,4,3,5,6,15,16.6
2 Seasons,,CLE,NBA,42:41,9,15,0,0,9,15,7,8,7,11,17,3,5,3,4,6,19,18.3
2 Seasons,,BOS,NBA,37:54,7,11,0,1,7,11,7,8,9,8,12,5,5,4,5,6,17,17.9
2 Seasons,,GSW,NBA,32:47,7,12,0,1,7,12,7,10,8,9,15,3,3,3,5,6,17,15.1
