,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,ORL,NBA,C,67,903,,,,25%,75%,+7.8,+8.7,16,9,110,14,37,0,73,8,31
2001-02,28,ORL,NBA,C,61,633,,,,22%,79%,0.0,-2.0,13,6,79,6,24,0,52,4,21
2002-03,29,ORL,NBA,C,77,1327,,,,35%,65%,+4.7,+7.0,30,20,138,23,44,0,117,12,37
2003-04,30,ORL,NBA,C,71,1211,,,,4%,96%,-3.5,+6.3,25,11,130,12,24,0,104,6,40
2004-05,31,ORL,NBA,C,8,49,,,,19%,81%,-14.1,-11.5,0,0,9,1,1,0,0,1,2
Career,,,NBA,,284,4123,,,,21%,79%,+2.0,+5.5,84,46,466,56,130,0,346,31,131
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,ORL,NBA,,284,4123,,,,21%,79%,+2.0,+5.5,84,46,466,56,130,0,346,31,131
