Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1994-95,22,POR,NBA,SG,45,20,827,7.2,16.1,0.444,0.7,1.7,0.393,6.5,14.4,0.451,3.1,4.5,0.685,2.2,5.8,8,5.5,2.2,1,2.4,6,18.1,NA,109,105
1995-96,23,POR,NBA,SG,81,73,2259,7.7,16.6,0.467,0.9,2.7,0.325,6.9,13.9,0.494,3.5,4.6,0.764,2,5,7,4.7,2.1,0.5,3.1,4.7,19.8,NA,108,104
1996-97,24,TOT,NBA,SG,83,11,1625,5.1,12.3,0.411,1.4,3.5,0.398,3.7,8.8,0.416,3.1,3.7,0.836,1.3,6.1,7.5,5.4,2.6,0.7,3,4.4,14.6,NA,105,103
1996-97,24,POR,NBA,SG,41,8,775,3.6,10.6,0.34,1.6,3.7,0.418,2,6.9,0.297,2.8,3.3,0.837,0.9,5.4,6.3,5.7,2.3,1,3.3,4.2,11.6,NA,97,103
1996-97,24,DET,NBA,SG,42,3,850,6.5,14,0.464,1.2,3.2,0.375,5.3,10.8,0.491,3.4,4.1,0.836,1.8,6.7,8.6,5.1,2.9,0.5,2.8,4.6,17.6,NA,111,102
1997-98,25,TOT,NBA,SG-SF,81,32,1813,4.1,11.2,0.365,0.4,1.9,0.19,3.7,9.4,0.399,1.2,1.6,0.764,1.7,5.1,6.8,5.2,3,0.4,2.2,4.8,9.8,NA,92,104
1997-98,25,DET,NBA,SF,24,1,472,5,12,0.413,0.3,2,0.176,4.6,10,0.46,2.3,2.7,0.87,2.8,5.1,7.8,4.4,2.7,0.1,2.8,5.4,12.6,NA,99,104
1997-98,25,PHI,NBA,SG,57,31,1341,3.8,11,0.347,0.4,1.8,0.196,3.4,9.1,0.377,0.9,1.3,0.688,1.3,5.1,6.5,5.4,3.1,0.5,2.1,4.6,8.8,NA,89,105
1998-99,26,PHI,NBA,SG,50,4,959,5.4,13.4,0.401,0.3,1.8,0.194,5,11.6,0.432,2.5,3.5,0.71,1.5,6.4,7.9,5.6,3.6,0.2,3.2,5.1,13.6,NA,93,96
1999-00,27,PHI,NBA,SG,82,14,1952,6.5,15.7,0.411,1.2,3.2,0.364,5.3,12.5,0.424,3.2,3.9,0.829,1.2,5.3,6.5,6.4,2.9,0.5,3,5.1,17.3,NA,102,100
2000-01,28,PHI,NBA,SG,76,33,2394,7.5,15.8,0.473,1.2,3.8,0.312,6.3,12,0.524,3.3,4.3,0.768,0.7,6.2,6.9,8.3,2.3,0.2,4.5,3.9,19.4,NA,103,100
2001-02,29,PHI,NBA,SG,48,16,1471,8.1,18,0.449,1.9,4.7,0.398,6.2,13.3,0.467,3.5,4.5,0.787,1,6.1,7,6.6,2.1,0.5,3.4,2.7,21.6,NA,106,101
2002-03,30,PHI,NBA,SF,80,40,2374,6.3,14.7,0.429,0.8,2.5,0.33,5.5,12.3,0.449,2.5,3,0.836,1.3,6.4,7.7,6.1,2.9,0.2,2.4,3.9,15.9,NA,104,102
2003-04,31,PHI,NBA,SF,75,41,2112,6.8,14.9,0.459,1.9,4.4,0.436,4.9,10.5,0.469,2.2,2.9,0.757,1.2,5.4,6.5,5,2.2,0.6,2.7,3.7,17.8,NA,106,103
2004-05,32,PHI,NBA,SG,68,3,1118,2.8,6.4,0.43,0.9,2.8,0.323,1.9,3.6,0.513,0.5,0.7,0.625,0.9,6.9,7.8,4.7,2.2,0.8,1.4,5.2,6.9,NA,107,104
2005-06,33,LAL,NBA,PG,14,0,121,1.3,5.2,0.25,0,0.9,0,1.3,4.4,0.3,0.4,0.9,0.5,1.3,7.4,8.7,4.8,2.2,0,0.9,3.1,3.1,NA,90,105
2006-07,34,LAL,NBA,SF,10,0,131,4.3,6.7,0.647,0,0,NA,4.3,6.7,0.647,0,0,NA,0.4,6.7,7.1,5.1,1.6,0,3.1,5.5,8.6,NA,101,110
Career,NA,,NBA,,793,287,19156,6.3,14.3,0.438,1.1,3.1,0.35,5.2,11.2,0.461,2.6,3.4,0.779,1.3,5.8,7.1,5.9,2.5,0.5,2.9,4.4,16.2,NA,104,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,PHI,NBA,,536,182,13721,6.2,14.3,0.434,1.1,3.2,0.35,5.1,11,0.459,2.5,3.2,0.781,1.1,5.9,7,6.2,2.6,0.4,2.9,4.2,16,NA,102,101
3 seasons,NA,POR,NBA,,167,101,3861,6.8,15.3,0.444,1,2.7,0.36,5.8,12.6,0.462,3.3,4.3,0.757,1.8,5.3,7.1,5.1,2.2,0.7,3,4.9,17.8,NA,106,104
2 seasons,NA,DET,NBA,,66,4,1322,5.9,13.2,0.447,0.9,2.7,0.323,5,10.5,0.48,3,3.6,0.845,2.2,6.1,8.3,4.9,2.8,0.3,2.8,4.9,15.7,NA,107,103
2 seasons,NA,LAL,NBA,,24,0,252,2.9,6,0.483,0,0.4,0,2.9,5.6,0.519,0.2,0.4,0.5,0.8,7,7.8,5,1.9,0,2.1,4.3,6,NA,97,108
