,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1971-72,23,CLE,NBA,,4,7,4,4,3,2,2,8
Career,,,,,4,7,4,4,3,2,2,8
