Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1994-95,23,CHH,NBA,SF,46,424,11.2,0.554,0.025,0.322,4.1,10.4,7.4,11.6,2.4,0.7,17.8,18.4,NA,-0.1,0.5,0.4,0.049,NA,-3,0.7,-2.3,0
1995-96,24,CHH,NBA,SF,63,838,10,0.553,0.014,0.341,5.7,8.6,7.1,8.7,1.8,0.4,18.5,16.3,NA,0.2,0.3,0.5,0.028,NA,-2.9,-0.9,-3.8,-0.4
1996-97,25,TOT,NBA,SF,24,133,11.9,0.51,0,0.4,3.7,12.4,8.1,15,3.7,0.6,21.1,18.4,NA,0,0.2,0.2,0.062,NA,-4.4,1.2,-3.2,0
1996-97,25,MIL,NBA,SF,9,39,1.1,0.333,0,0,3.2,12.5,7.8,14.6,2.7,0,40,11.9,NA,-0.1,0,-0.1,-0.093,NA,-8.4,0.9,-7.5,-0.1
1996-97,25,ATL,NBA,SF,14,86,16.2,0.527,0,0.444,4.3,13.6,9,14.6,4.5,0.9,17.8,21.5,NA,0,0.2,0.2,0.113,NA,-2.8,1.5,-1.2,0
1996-97,25,SAS,NBA,SF,1,8,18.3,0.694,0,1,0,0,0,21.1,0,0,0,16.7,NA,0.1,0,0,0.274,NA,-2.2,-1.5,-3.7,0
Career,NA,,NBA,,133,1395,10.5,0.549,0.016,0.341,5,9.5,7.3,10.2,2.1,0.5,18.6,17.1,NA,0.1,1,1.1,0.038,NA,-3.1,-0.2,-3.3,-0.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHH,NBA,,109,1262,10.4,0.553,0.018,0.334,5.1,9.2,7.2,9.6,2,0.5,18.3,17,NA,0.1,0.8,0.9,0.035,NA,-3,-0.4,-3.3,-0.4
1 season,NA,ATL,NBA,,14,86,16.2,0.527,0,0.444,4.3,13.6,9,14.6,4.5,0.9,17.8,21.5,NA,0,0.2,0.2,0.113,NA,-2.8,1.5,-1.2,0
1 season,NA,MIL,NBA,,9,39,1.1,0.333,0,0,3.2,12.5,7.8,14.6,2.7,0,40,11.9,NA,-0.1,0,-0.1,-0.093,NA,-8.4,0.9,-7.5,-0.1
1 season,NA,SAS,NBA,,1,8,18.3,0.694,0,1,0,0,0,21.1,0,0,0,16.7,NA,0.1,0,0,0.274,NA,-2.2,-1.5,-3.7,0
