Season,Team,Lg,Salary
2000-01,Phoenix Suns,NBA,"$316,969"
2001-02,Phoenix Suns,NBA,"$465,850"
2003-04,Milwaukee Bucks,NBA,"$1,200,000"
2004-05,Milwaukee Bucks,NBA,"$1,320,000"
Career,(may be incomplete),,"$3,302,819"
