Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,21,KCK,NBA,PF,82,NA,2265,8.9,20.6,0.431,NA,NA,NA,8.9,20.6,0.431,3.5,5.1,0.697,4,9.9,13.9,1.7,1.3,1.8,NA,6.5,21.3,NA,NA,98
1977-78,22,KCK,NBA,PF,78,NA,2231,8.5,17.7,0.477,NA,NA,NA,8.5,17.7,0.477,3,4,0.754,3.7,9.3,13,2.3,1.5,1.5,3.8,6.4,19.9,NA,98,100
1978-79,23,KCK,NBA,PF,18,NA,161,3.9,11.4,0.341,NA,NA,NA,3.9,11.4,0.341,2.8,4.4,0.625,3.1,10.3,13.3,1.9,1.9,0.8,4.2,8.6,10.6,NA,76,98
1979-80,24,MIL,NBA,PF,75,NA,1092,8.5,18.1,0.468,0,0,NA,8.5,18.1,0.468,2,3.3,0.605,4.1,7.8,11.8,2.4,1.1,2.1,2.7,7.1,18.9,NA,101,102
1980-81,25,TOT,NBA,PF,80,NA,1812,9,19.7,0.455,0,0.1,0.5,8.9,19.6,0.455,3.1,4.2,0.748,4.2,7.8,11.9,3.4,1.2,1.6,3.4,7.5,21.1,NA,100,107
1980-81,25,DAL,NBA,PF,11,NA,307,8.1,18.5,0.436,0,0,NA,8.1,18.5,0.436,2.7,3.6,0.739,4,9.4,13.3,2.5,0.8,1.1,3.3,5.9,18.9,NA,94,109
1980-81,25,CLE,NBA,PF,69,NA,1505,9.1,19.9,0.459,0,0.1,0.5,9.1,19.9,0.459,3.2,4.3,0.75,4.2,7.5,11.7,3.6,1.3,1.7,3.4,7.8,21.5,NA,101,107
1981-82,26,CLE,NBA,PF,18,2,313,7.7,17.8,0.435,0,0.3,0,7.7,17.5,0.442,1.4,2.3,0.6,4.9,6.6,11.6,2.3,1.2,0.3,5.4,7.9,16.8,NA,83,112
Career,NA,,NBA,,351,2,7874,8.6,18.9,0.453,0,0.1,0.25,8.6,18.9,0.453,3,4.2,0.711,4,8.8,12.8,2.4,1.3,1.6,2.5,6.9,20.1,NA,98,102
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,KCK,NBA,,178,NA,4657,8.5,18.9,0.45,NA,NA,NA,8.5,18.9,0.45,3.2,4.5,0.719,3.8,9.6,13.5,2,1.4,1.6,2,6.5,20.2,NA,96,99
2 seasons,NA,CLE,NBA,,87,2,1818,8.9,19.6,0.455,0,0.1,0.25,8.9,19.5,0.456,2.9,4,0.735,4.3,7.3,11.7,3.4,1.3,1.5,3.8,7.8,20.7,NA,98,108
1 season,NA,MIL,NBA,,75,NA,1092,8.5,18.1,0.468,0,0,NA,8.5,18.1,0.468,2,3.3,0.605,4.1,7.8,11.8,2.4,1.1,2.1,2.7,7.1,18.9,NA,101,102
1 season,NA,DAL,NBA,,11,NA,307,8.1,18.5,0.436,0,0,NA,8.1,18.5,0.436,2.7,3.6,0.739,4,9.4,13.3,2.5,0.8,1.1,3.3,5.9,18.9,NA,94,109
