,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1996-97,25,HOU,NBA,43:44,8,15,6,11,5,9,5,6,2,5,6,12,4,1,5,5,24,24.2
1997-98,26,HOU,NBA,43:12,10,17,5,9,7,10,11,13,2,5,6,8,4,2,5,4,24,20.4
1998-99,27,HOU,NBA,39:37,2,8,1,3,2,5,2,2,1,2,2,4,1,0,3,2,6,8.0
1999-00,28,CHI,NBA,42:29,6,14,5,9,4,12,6,7,2,3,4,7,3,1,6,4,19,16.8
2000-01,29,ATL,NBA,42:44,7,18,4,6,6,12,4,4,2,7,7,7,4,1,6,6,18,14.8
2002-03,31,ATL,NBA,23:26,1,5,1,3,1,2,2,4,1,2,2,5,1,0,3,2,5,5.1
Career,,,,43:44,10,18,6,11,7,12,11,13,2,7,7,12,4,2,6,6,24,24.2
3 Seasons,,HOU,NBA,43:44,10,17,6,11,7,10,11,13,2,5,6,12,4,2,5,5,24,24.2
2 Seasons,,ATL,NBA,42:44,7,18,4,6,6,12,4,4,2,7,7,7,4,1,6,6,18,14.8
1 Season,,CHI,NBA,42:29,6,14,5,9,4,12,6,7,2,3,4,7,3,1,6,4,19,16.8
